step_size,                  x,              v_num,            u_exact,               time,
0.001001,           0.0680681,            0.425727,            0.425663,            0.019099,

0.001001,           0.0690691,             0.42977,            0.429704,            0.019099,

0.001001,           0.0700701,            0.433762,            0.433696,            0.019099,

0.001001,           0.0710711,            0.437705,            0.437637,            0.019099,

0.001001,           0.0720721,            0.441598,             0.44153,            0.019099,

0.001001,           0.0730731,            0.445443,            0.445373,            0.019099,

0.001001,           0.0740741,            0.449239,            0.449169,            0.019099,

0.001001,           0.0750751,            0.452988,            0.452916,            0.019099,

0.001001,           0.0760761,            0.456689,            0.456617,            0.019099,

0.001001,           0.0770771,            0.460343,             0.46027,            0.019099,

0.001001,           0.0780781,            0.463951,            0.463877,            0.019099,

0.001001,           0.0790791,            0.467514,            0.467438,            0.019099,

0.001001,           0.0800801,             0.47103,            0.470954,            0.019099,

0.001001,           0.0810811,            0.474502,            0.474425,            0.019099,

0.001001,           0.0820821,            0.477929,            0.477851,            0.019099,

0.001001,           0.0830831,            0.481313,            0.481234,            0.019099,

0.001001,           0.0840841,            0.484652,            0.484572,            0.019099,

0.001001,           0.0850851,            0.487948,            0.487867,            0.019099,

0.001001,           0.0860861,            0.491202,             0.49112,            0.019099,

0.001001,           0.0870871,            0.494413,             0.49433,            0.019099,

0.001001,           0.0880881,            0.497582,            0.497498,            0.019099,

0.001001,           0.0890891,             0.50071,            0.500625,            0.019099,

0.001001,           0.0900901,            0.503796,             0.50371,            0.019099,

0.001001,           0.0910911,            0.506842,            0.506755,            0.019099,

0.001001,           0.0920921,            0.509848,             0.50976,            0.019099,

0.001001,           0.0930931,            0.512813,            0.512725,            0.019099,

0.001001,           0.0940941,            0.515739,             0.51565,            0.019099,

0.001001,           0.0950951,            0.518627,            0.518536,            0.019099,

0.001001,           0.0960961,            0.521475,            0.521383,            0.019099,

0.001001,           0.0970971,            0.524285,            0.524192,            0.019099,

0.001001,           0.0980981,            0.527057,            0.526963,            0.019099,

0.001001,           0.0990991,            0.529791,            0.529697,            0.019099,

0.001001,              0.1001,            0.532489,            0.532393,            0.019099,

0.001001,            0.101101,            0.535149,            0.535053,            0.019099,

0.001001,            0.102102,            0.537773,            0.537676,            0.019099,

0.001001,            0.103103,            0.540361,            0.540263,            0.019099,

0.001001,            0.104104,            0.542913,            0.542814,            0.019099,

0.001001,            0.105105,             0.54543,             0.54533,            0.019099,

0.001001,            0.106106,            0.547912,             0.54781,            0.019099,

0.001001,            0.107107,            0.550359,            0.550256,            0.019099,

0.001001,            0.108108,            0.552772,            0.552668,            0.019099,

0.001001,            0.109109,             0.55515,            0.555046,            0.019099,

0.001001,             0.11011,            0.557496,             0.55739,            0.019099,

0.001001,            0.111111,            0.559807,            0.559701,            0.019099,

0.001001,            0.112112,            0.562086,            0.561979,            0.019099,

0.001001,            0.113113,            0.564332,            0.564224,            0.019099,

0.001001,            0.114114,            0.566546,            0.566437,            0.019099,

0.001001,            0.115115,            0.568728,            0.568618,            0.019099,

0.001001,            0.116116,            0.570878,            0.570767,            0.019099,

0.001001,            0.117117,            0.572997,            0.572885,            0.019099,

0.001001,            0.118118,            0.575085,            0.574971,            0.019099,

0.001001,            0.119119,            0.577141,            0.577027,            0.019099,

0.001001,             0.12012,            0.579168,            0.579053,            0.019099,

0.001001,            0.121121,            0.581164,            0.581048,            0.019099,

0.001001,            0.122122,            0.583131,            0.583014,            0.019099,

0.001001,            0.123123,            0.585068,             0.58495,            0.019099,

0.001001,            0.124124,            0.586975,            0.586856,            0.019099,

0.001001,            0.125125,            0.588854,            0.588734,            0.019099,

0.001001,            0.126126,            0.590704,            0.590583,            0.019099,

0.001001,            0.127127,            0.592526,            0.592404,            0.019099,

0.001001,            0.128128,             0.59432,            0.594196,            0.019099,

0.001001,            0.129129,            0.596085,            0.595961,            0.019099,

0.001001,             0.13013,            0.597823,            0.597698,            0.019099,

0.001001,            0.131131,            0.599534,            0.599408,            0.019099,

0.001001,            0.132132,            0.601218,            0.601091,            0.019099,

0.001001,            0.133133,            0.602876,            0.602748,            0.019099,

0.001001,            0.134134,            0.604506,            0.604377,            0.019099,

0.001001,            0.135135,            0.606111,            0.605981,            0.019099,

0.001001,            0.136136,            0.607689,            0.607558,            0.019099,

0.001001,            0.137137,            0.609242,             0.60911,            0.019099,

0.001001,            0.138138,             0.61077,            0.610637,            0.019099,

0.001001,            0.139139,            0.612272,            0.612138,            0.019099,

0.001001,             0.14014,             0.61375,            0.613615,            0.019099,

0.001001,            0.141141,            0.615202,            0.615066,            0.019099,

0.001001,            0.142142,            0.616631,            0.616494,            0.019099,

0.001001,            0.143143,            0.618035,            0.617897,            0.019099,

0.001001,            0.144144,            0.619415,            0.619276,            0.019099,

0.001001,            0.145145,            0.620771,            0.620631,            0.019099,

0.001001,            0.146146,            0.622104,            0.621963,            0.019099,

0.001001,            0.147147,            0.623414,            0.623272,            0.019099,

0.001001,            0.148148,            0.624701,            0.624558,            0.019099,

0.001001,            0.149149,            0.625965,            0.625821,            0.019099,

0.001001,             0.15015,            0.627206,            0.627061,            0.019099,

0.001001,            0.151151,            0.628425,            0.628279,            0.019099,

0.001001,            0.152152,            0.629622,            0.629475,            0.019099,

0.001001,            0.153153,            0.630797,             0.63065,            0.019099,

0.001001,            0.154154,            0.631951,            0.631802,            0.019099,

0.001001,            0.155155,            0.633083,            0.632933,            0.019099,

0.001001,            0.156156,            0.634194,            0.634043,            0.019099,

0.001001,            0.157157,            0.635283,            0.635131,            0.019099,

0.001001,            0.158158,            0.636352,            0.636199,            0.019099,

0.001001,            0.159159,            0.637401,            0.637247,            0.019099,

0.001001,             0.16016,            0.638428,            0.638274,            0.019099,

0.001001,            0.161161,            0.639436,             0.63928,            0.019099,

0.001001,            0.162162,            0.640424,            0.640267,            0.019099,

0.001001,            0.163163,            0.641392,            0.641234,            0.019099,

0.001001,            0.164164,             0.64234,            0.642181,            0.019099,

0.001001,            0.165165,            0.643269,            0.643109,            0.019099,

0.001001,            0.166166,            0.644179,            0.644018,            0.019099,

0.001001,            0.167167,            0.645069,            0.644908,            0.019099,

0.001001,            0.168168,            0.645941,            0.645779,            0.019099,

0.001001,            0.169169,            0.646795,            0.646631,            0.019099,

0.001001,             0.17017,            0.647629,            0.647465,            0.019099,

0.001001,            0.171171,            0.648446,             0.64828,            0.019099,

0.001001,            0.172172,            0.649244,            0.649078,            0.019099,

0.001001,            0.173173,            0.650025,            0.649857,            0.019099,

0.001001,            0.174174,            0.650787,            0.650619,            0.019099,

0.001001,            0.175175,            0.651533,            0.651363,            0.019099,

0.001001,            0.176176,             0.65226,             0.65209,            0.019099,

0.001001,            0.177177,            0.652971,            0.652799,            0.019099,

0.001001,            0.178178,            0.653665,            0.653492,            0.019099,

0.001001,            0.179179,            0.654341,            0.654168,            0.019099,

0.001001,             0.18018,            0.655001,            0.654827,            0.019099,

0.001001,            0.181181,            0.655645,            0.655469,            0.019099,

0.001001,            0.182182,            0.656272,            0.656095,            0.019099,

0.001001,            0.183183,            0.656883,            0.656705,            0.019099,

0.001001,            0.184184,            0.657478,            0.657299,            0.019099,

0.001001,            0.185185,            0.658057,            0.657877,            0.019099,

0.001001,            0.186186,             0.65862,            0.658439,            0.019099,

0.001001,            0.187187,            0.659167,            0.658986,            0.019099,

0.001001,            0.188188,              0.6597,            0.659517,            0.019099,

0.001001,            0.189189,            0.660217,            0.660033,            0.019099,

0.001001,             0.19019,            0.660719,            0.660534,            0.019099,

0.001001,            0.191191,            0.661206,             0.66102,            0.019099,

0.001001,            0.192192,            0.661678,            0.661491,            0.019099,

0.001001,            0.193193,            0.662135,            0.661948,            0.019099,

0.001001,            0.194194,            0.662578,            0.662389,            0.019099,

0.001001,            0.195195,            0.663007,            0.662817,            0.019099,

0.001001,            0.196196,            0.663421,             0.66323,            0.019099,

0.001001,            0.197197,            0.663821,             0.66363,            0.019099,

0.001001,            0.198198,            0.664207,            0.664015,            0.019099,

0.001001,            0.199199,             0.66458,            0.664386,            0.019099,

0.001001,              0.2002,            0.664939,            0.664744,            0.019099,

0.001001,            0.201201,            0.665284,            0.665089,            0.019099,

0.001001,            0.202202,            0.665616,            0.665419,            0.019099,

0.001001,            0.203203,            0.665935,            0.665737,            0.019099,

0.001001,            0.204204,             0.66624,            0.666042,            0.019099,

0.001001,            0.205205,            0.666533,            0.666333,            0.019099,

0.001001,            0.206206,            0.666812,            0.666612,            0.019099,

0.001001,            0.207207,            0.667079,            0.666878,            0.019099,

0.001001,            0.208208,            0.667333,            0.667131,            0.019099,

0.001001,            0.209209,            0.667575,            0.667372,            0.019099,

0.001001,             0.21021,            0.667805,              0.6676,            0.019099,

0.001001,            0.211211,            0.668022,            0.667816,            0.019099,

0.001001,            0.212212,            0.668227,             0.66802,            0.019099,

0.001001,            0.213213,             0.66842,            0.668212,            0.019099,

0.001001,            0.214214,            0.668601,            0.668392,            0.019099,

0.001001,            0.215215,             0.66877,            0.668561,            0.019099,

0.001001,            0.216216,            0.668928,            0.668718,            0.019099,

0.001001,            0.217217,            0.669074,            0.668863,            0.019099,

0.001001,            0.218218,            0.669209,            0.668997,            0.019099,

0.001001,            0.219219,            0.669333,            0.669119,            0.019099,

0.001001,             0.22022,            0.669445,             0.66923,            0.019099,

0.001001,            0.221221,            0.669546,            0.669331,            0.019099,

0.001001,            0.222222,            0.669636,             0.66942,            0.019099,

0.001001,            0.223223,            0.669716,            0.669498,            0.019099,

0.001001,            0.224224,            0.669784,            0.669566,            0.019099,

0.001001,            0.225225,            0.669842,            0.669623,            0.019099,

0.001001,            0.226226,             0.66989,            0.669669,            0.019099,

0.001001,            0.227227,            0.669927,            0.669705,            0.019099,

0.001001,            0.228228,            0.669954,            0.669731,            0.019099,

0.001001,            0.229229,             0.66997,            0.669747,            0.019099,

0.001001,             0.23023,            0.669976,            0.669752,            0.019099,

0.001001,            0.231231,            0.669973,            0.669747,            0.019099,

0.001001,            0.232232,            0.669959,            0.669733,            0.019099,

0.001001,            0.233233,            0.669936,            0.669708,            0.019099,

0.001001,            0.234234,            0.669903,            0.669674,            0.019099,

0.001001,            0.235235,             0.66986,             0.66963,            0.019099,

0.001001,            0.236236,            0.669808,            0.669577,            0.019099,

0.001001,            0.237237,            0.669746,            0.669514,            0.019099,

0.001001,            0.238238,            0.669675,            0.669442,            0.019099,

0.001001,            0.239239,            0.669594,            0.669361,            0.019099,

0.001001,             0.24024,            0.669505,             0.66927,            0.019099,

0.001001,            0.241241,            0.669406,            0.669171,            0.019099,

0.001001,            0.242242,            0.669299,            0.669062,            0.019099,

0.001001,            0.243243,            0.669182,            0.668945,            0.019099,

0.001001,            0.244244,            0.669057,            0.668819,            0.019099,

0.001001,            0.245245,            0.668923,            0.668684,            0.019099,

0.001001,            0.246246,            0.668781,             0.66854,            0.019099,

0.001001,            0.247247,             0.66863,            0.668388,            0.019099,

0.001001,            0.248248,             0.66847,            0.668227,            0.019099,

0.001001,            0.249249,            0.668302,            0.668058,            0.019099,

0.001001,             0.25025,            0.668126,            0.667881,            0.019099,

0.001001,            0.251251,            0.667941,            0.667696,            0.019099,

0.001001,            0.252252,            0.667749,            0.667502,            0.019099,

0.001001,            0.253253,            0.667548,            0.667301,            0.019099,

0.001001,            0.254254,             0.66734,            0.667091,            0.019099,

0.001001,            0.255255,            0.667123,            0.666874,            0.019099,

0.001001,            0.256256,            0.666899,            0.666648,            0.019099,

0.001001,            0.257257,            0.666667,            0.666416,            0.019099,

0.001001,            0.258258,            0.666427,            0.666175,            0.019099,

0.001001,            0.259259,             0.66618,            0.665927,            0.019099,

0.001001,             0.26026,            0.665926,            0.665671,            0.019099,

0.001001,            0.261261,            0.665663,            0.665408,            0.019099,

0.001001,            0.262262,            0.665394,            0.665137,            0.019099,

0.001001,            0.263263,            0.665117,             0.66486,            0.019099,

0.001001,            0.264264,            0.664833,            0.664575,            0.019099,

0.001001,            0.265265,            0.664542,            0.664283,            0.019099,

0.001001,            0.266266,            0.664244,            0.663984,            0.019099,

0.001001,            0.267267,            0.663939,            0.663677,            0.019099,

0.001001,            0.268268,            0.663627,            0.663364,            0.019099,

0.001001,            0.269269,            0.663308,            0.663045,            0.019099,

0.001001,             0.27027,            0.662982,            0.662718,            0.019099,

0.001001,            0.271271,             0.66265,            0.662384,            0.019099,

0.001001,            0.272272,            0.662311,            0.662044,            0.019099,

0.001001,            0.273273,            0.661965,            0.661698,            0.019099,

0.001001,            0.274274,            0.661613,            0.661345,            0.019099,

0.001001,            0.275275,            0.661255,            0.660985,            0.019099,

0.001001,            0.276276,             0.66089,            0.660619,            0.019099,

0.001001,            0.277277,            0.660518,            0.660247,            0.019099,

0.001001,            0.278278,            0.660141,            0.659868,            0.019099,

0.001001,            0.279279,            0.659757,            0.659483,            0.019099,

0.001001,             0.28028,            0.659367,            0.659093,            0.019099,

0.001001,            0.281281,            0.658971,            0.658696,            0.019099,

0.001001,            0.282282,            0.658569,            0.658293,            0.019099,

0.001001,            0.283283,            0.658161,            0.657884,            0.019099,

0.001001,            0.284284,            0.657747,            0.657469,            0.019099,

0.001001,            0.285285,            0.657328,            0.657048,            0.019099,

0.001001,            0.286286,            0.656902,            0.656622,            0.019099,

0.001001,            0.287287,            0.656471,            0.656189,            0.019099,

0.001001,            0.288288,            0.656034,            0.655752,            0.019099,

0.001001,            0.289289,            0.655592,            0.655308,            0.019099,

0.001001,             0.29029,            0.655144,            0.654859,            0.019099,

0.001001,            0.291291,             0.65469,            0.654405,            0.019099,

0.001001,            0.292292,            0.654231,            0.653945,            0.019099,

0.001001,            0.293293,            0.653767,            0.653479,            0.019099,

0.001001,            0.294294,            0.653297,            0.653009,            0.019099,

0.001001,            0.295295,            0.652822,            0.652533,            0.019099,

0.001001,            0.296296,            0.652342,            0.652052,            0.019099,

0.001001,            0.297297,            0.651857,            0.651565,            0.019099,

0.001001,            0.298298,            0.651366,            0.651074,            0.019099,

0.001001,            0.299299,            0.650871,            0.650577,            0.019099,

0.001001,              0.3003,             0.65037,            0.650076,            0.019099,

0.001001,            0.301301,            0.649865,            0.649569,            0.019099,

0.001001,            0.302302,            0.649354,            0.649058,            0.019099,

0.001001,            0.303303,            0.648839,            0.648541,            0.019099,

0.001001,            0.304304,            0.648319,             0.64802,            0.019099,

0.001001,            0.305305,            0.647794,            0.647494,            0.019099,

0.001001,            0.306306,            0.647264,            0.646963,            0.019099,

0.001001,            0.307307,             0.64673,            0.646428,            0.019099,

0.001001,            0.308308,            0.646191,            0.645888,            0.019099,

0.001001,            0.309309,            0.645647,            0.645343,            0.019099,

0.001001,             0.31031,            0.645099,            0.644794,            0.019099,

0.001001,            0.311311,            0.644546,             0.64424,            0.019099,

0.001001,            0.312312,            0.643989,            0.643682,            0.019099,

0.001001,            0.313313,            0.643428,             0.64312,            0.019099,

0.001001,            0.314314,            0.642862,            0.642553,            0.019099,

0.001001,            0.315315,            0.642292,            0.641982,            0.019099,

0.001001,            0.316316,            0.641717,            0.641406,            0.019099,

0.001001,            0.317317,            0.641138,            0.640827,            0.019099,

0.001001,            0.318318,            0.640555,            0.640243,            0.019099,

0.001001,            0.319319,            0.639968,            0.639655,            0.019099,

0.001001,             0.32032,            0.639377,            0.639062,            0.019099,

0.001001,            0.321321,            0.638782,            0.638466,            0.019099,

0.001001,            0.322322,            0.638183,            0.637866,            0.019099,

0.001001,            0.323323,            0.637579,            0.637262,            0.019099,

0.001001,            0.324324,            0.636972,            0.636653,            0.019099,

0.001001,            0.325325,            0.636361,            0.636041,            0.019099,

0.001001,            0.326326,            0.635746,            0.635425,            0.019099,

0.001001,            0.327327,            0.635127,            0.634805,            0.019099,

0.001001,            0.328328,            0.634505,            0.634182,            0.019099,

0.001001,            0.329329,            0.633878,            0.633554,            0.019099,

0.001001,             0.33033,            0.633248,            0.632923,            0.019099,

0.001001,            0.331331,            0.632614,            0.632288,            0.019099,

0.001001,            0.332332,            0.631977,             0.63165,            0.019099,

0.001001,            0.333333,            0.631336,            0.631008,            0.019099,

0.001001,            0.334334,            0.630691,            0.630362,            0.019099,

0.001001,            0.335335,            0.630043,            0.629713,            0.019099,

0.001001,            0.336336,            0.629391,             0.62906,            0.019099,

0.001001,            0.337337,            0.628736,            0.628404,            0.019099,

0.001001,            0.338338,            0.628077,            0.627745,            0.019099,

0.001001,            0.339339,            0.627416,            0.627082,            0.019099,

0.001001,             0.34034,             0.62675,            0.626415,            0.019099,

0.001001,            0.341341,            0.626081,            0.625746,            0.019099,

0.001001,            0.342342,             0.62541,            0.625073,            0.019099,

0.001001,            0.343343,            0.624734,            0.624396,            0.019099,

0.001001,            0.344344,            0.624056,            0.623717,            0.019099,

0.001001,            0.345345,            0.623374,            0.623034,            0.019099,

0.001001,            0.346346,            0.622689,            0.622348,            0.019099,

0.001001,            0.347347,            0.622001,            0.621659,            0.019099,

0.001001,            0.348348,             0.62131,            0.620967,            0.019099,

0.001001,            0.349349,            0.620616,            0.620272,            0.019099,

0.001001,             0.35035,            0.619919,            0.619574,            0.019099,

0.001001,            0.351351,            0.619219,            0.618873,            0.019099,

0.001001,            0.352352,            0.618515,            0.618168,            0.019099,

0.001001,            0.353353,            0.617809,            0.617461,            0.019099,

0.001001,            0.354354,              0.6171,            0.616751,            0.019099,

0.001001,            0.355355,            0.616388,            0.616038,            0.019099,

0.001001,            0.356356,            0.615673,            0.615322,            0.019099,

0.001001,            0.357357,            0.614955,            0.614603,            0.019099,

0.001001,            0.358358,            0.614235,            0.613882,            0.019099,

0.001001,            0.359359,            0.613512,            0.613158,            0.019099,

0.001001,             0.36036,            0.612786,            0.612431,            0.019099,

0.001001,            0.361361,            0.612057,            0.611701,            0.019099,

0.001001,            0.362362,            0.611325,            0.610968,            0.019099,

0.001001,            0.363363,            0.610591,            0.610233,            0.019099,

0.001001,            0.364364,            0.609854,            0.609495,            0.019099,

0.001001,            0.365365,            0.609115,            0.608755,            0.019099,

0.001001,            0.366366,            0.608373,            0.608012,            0.019099,

0.001001,            0.367367,            0.607628,            0.607266,            0.019099,

0.001001,            0.368368,            0.606881,            0.606518,            0.019099,

0.001001,            0.369369,            0.606132,            0.605767,            0.019099,

0.001001,             0.37037,            0.605379,            0.605014,            0.019099,

0.001001,            0.371371,            0.604625,            0.604259,            0.019099,

0.001001,            0.372372,            0.603868,            0.603501,            0.019099,

0.001001,            0.373373,            0.603108,             0.60274,            0.019099,

0.001001,            0.374374,            0.602346,            0.601977,            0.019099,

0.001001,            0.375375,            0.601582,            0.601212,            0.019099,

0.001001,            0.376376,            0.600816,            0.600444,            0.019099,

0.001001,            0.377377,            0.600047,            0.599675,            0.019099,

0.001001,            0.378378,            0.599275,            0.598902,            0.019099,

0.001001,            0.379379,            0.598502,            0.598128,            0.019099,

0.001001,             0.38038,            0.597726,            0.597351,            0.019099,

0.001001,            0.381381,            0.596948,            0.596572,            0.019099,

0.001001,            0.382382,            0.596168,            0.595791,            0.019099,

0.001001,            0.383383,            0.595386,            0.595007,            0.019099,

0.001001,            0.384384,            0.594601,            0.594222,            0.019099,

0.001001,            0.385385,            0.593814,            0.593434,            0.019099,

0.001001,            0.386386,            0.593026,            0.592644,            0.019099,

0.001001,            0.387387,            0.592235,            0.591852,            0.019099,

0.001001,            0.388388,            0.591442,            0.591058,            0.019099,

0.001001,            0.389389,            0.590647,            0.590262,            0.019099,

0.001001,             0.39039,             0.58985,            0.589464,            0.019099,

0.001001,            0.391391,             0.58905,            0.588664,            0.019099,

0.001001,            0.392392,            0.588249,            0.587862,            0.019099,

0.001001,            0.393393,            0.587446,            0.587058,            0.019099,

0.001001,            0.394394,            0.586641,            0.586252,            0.019099,

0.001001,            0.395395,            0.585834,            0.585444,            0.019099,

0.001001,            0.396396,            0.585025,            0.584634,            0.019099,

0.001001,            0.397397,            0.584214,            0.583822,            0.019099,

0.001001,            0.398398,            0.583402,            0.583008,            0.019099,

0.001001,            0.399399,            0.582587,            0.582193,            0.019099,

0.001001,              0.4004,            0.581771,            0.581375,            0.019099,

0.001001,            0.401401,            0.580952,            0.580556,            0.019099,

0.001001,            0.402402,            0.580132,            0.579735,            0.019099,

0.001001,            0.403403,            0.579311,            0.578912,            0.019099,

0.001001,            0.404404,            0.578487,            0.578088,            0.019099,

0.001001,            0.405405,            0.577661,            0.577261,            0.019099,

0.001001,            0.406406,            0.576834,            0.576433,            0.019099,

0.001001,            0.407407,            0.576006,            0.575603,            0.019099,

0.001001,            0.408408,            0.575175,            0.574772,            0.019099,

0.001001,            0.409409,            0.574343,            0.573938,            0.019099,

0.001001,             0.41041,            0.573509,            0.573103,            0.019099,

0.001001,            0.411411,            0.572673,            0.572267,            0.019099,

0.001001,            0.412412,            0.571836,            0.571429,            0.019099,

0.001001,            0.413413,            0.570997,            0.570589,            0.019099,

0.001001,            0.414414,            0.570157,            0.569747,            0.019099,

0.001001,            0.415415,            0.569315,            0.568904,            0.019099,

0.001001,            0.416416,            0.568471,             0.56806,            0.019099,

0.001001,            0.417417,            0.567626,            0.567214,            0.019099,

0.001001,            0.418418,            0.566779,            0.566366,            0.019099,

0.001001,            0.419419,            0.565931,            0.565517,            0.019099,

0.001001,             0.42042,            0.565081,            0.564666,            0.019099,

0.001001,            0.421421,             0.56423,            0.563814,            0.019099,

0.001001,            0.422422,            0.563378,             0.56296,            0.019099,

0.001001,            0.423423,            0.562523,            0.562105,            0.019099,

0.001001,            0.424424,            0.561668,            0.561248,            0.019099,

0.001001,            0.425425,            0.560811,             0.56039,            0.019099,

0.001001,            0.426426,            0.559952,            0.559531,            0.019099,

0.001001,            0.427427,            0.559092,             0.55867,            0.019099,

0.001001,            0.428428,            0.558231,            0.557808,            0.019099,

0.001001,            0.429429,            0.557368,            0.556944,            0.019099,

0.001001,             0.43043,            0.556504,            0.556079,            0.019099,

0.001001,            0.431431,            0.555639,            0.555212,            0.019099,

0.001001,            0.432432,            0.554772,            0.554345,            0.019099,

0.001001,            0.433433,            0.553904,            0.553476,            0.019099,

0.001001,            0.434434,            0.553035,            0.552605,            0.019099,

0.001001,            0.435435,            0.552164,            0.551734,            0.019099,

0.001001,            0.436436,            0.551292,            0.550861,            0.019099,

0.001001,            0.437437,            0.550419,            0.549986,            0.019099,

0.001001,            0.438438,            0.549545,            0.549111,            0.019099,

0.001001,            0.439439,            0.548669,            0.548234,            0.019099,

0.001001,             0.44044,            0.547792,            0.547356,            0.019099,

0.001001,            0.441441,            0.546914,            0.546477,            0.019099,

0.001001,            0.442442,            0.546034,            0.545597,            0.019099,

0.001001,            0.443443,            0.545154,            0.544715,            0.019099,

0.001001,            0.444444,            0.544272,            0.543832,            0.019099,

0.001001,            0.445445,            0.543389,            0.542948,            0.019099,

0.001001,            0.446446,            0.542505,            0.542063,            0.019099,

0.001001,            0.447447,            0.541619,            0.541177,            0.019099,

0.001001,            0.448448,            0.540733,            0.540289,            0.019099,

0.001001,            0.449449,            0.539845,            0.539401,            0.019099,

