step_size,                  x,              v_num,            u_exact,               time,
0.010101,            0.656566,            0.381661,            0.332091,             18.0444,

0.010101,            0.666667,            0.370853,            0.322113,             18.0444,

0.010101,            0.676768,            0.360031,            0.312123,             18.0444,

0.010101,            0.686869,            0.349198,            0.302122,             18.0444,

0.010101,             0.69697,            0.338354,            0.292112,             18.0444,

0.010101,            0.707071,            0.327501,            0.282093,             18.0444,

0.010101,            0.717172,            0.316639,            0.272066,             18.0444,

0.010101,            0.727273,            0.305769,            0.262032,             18.0444,

0.010101,            0.737374,            0.294892,            0.251992,             18.0444,

0.010101,            0.747475,            0.284009,            0.241946,             18.0444,

0.010101,            0.757576,            0.273119,            0.231895,             18.0444,

0.010101,            0.767677,            0.262225,            0.221839,             18.0444,

0.010101,            0.777778,            0.251326,            0.211778,             18.0444,

0.010101,            0.787879,            0.240423,            0.201714,             18.0444,

0.010101,             0.79798,            0.229515,            0.191646,             18.0444,

0.010101,            0.808081,            0.218604,            0.181576,             18.0444,

0.010101,            0.818182,            0.207691,            0.171502,             18.0444,

0.010101,            0.828283,            0.196774,            0.161426,             18.0444,

0.010101,            0.838384,            0.185854,            0.151347,             18.0444,

0.010101,            0.848485,            0.174933,            0.141266,             18.0444,

0.010101,            0.858586,            0.164009,            0.131184,             18.0444,

0.010101,            0.868687,            0.153083,            0.121099,             18.0444,

0.010101,            0.878788,            0.142156,            0.111014,             18.0444,

0.010101,            0.888889,            0.131227,            0.100926,             18.0444,

0.010101,             0.89899,            0.120296,           0.0908377,             18.0444,

0.010101,            0.909091,            0.109365,            0.080748,             18.0444,

0.010101,            0.919192,           0.0984319,           0.0706572,             18.0444,

0.010101,            0.929293,           0.0874981,           0.0605655,             18.0444,

0.010101,            0.939394,           0.0765633,           0.0504729,             18.0444,

0.010101,            0.949495,           0.0656276,           0.0403796,             18.0444,

0.010101,            0.959596,           0.0546912,           0.0302856,             18.0444,

0.010101,            0.969697,           0.0437541,           0.0201909,             18.0444,

0.010101,            0.979798,           0.0328164,           0.0100957,             18.0444,

0.010101,            0.989899,           0.0218781,         5.88857e-18,             18.0444,

0.010101,                   1,           0.0109393,                   0,             18.0444,

