step_size,                  x,              v_num,            u_exact,               time,
0.001001,            0.303303,            0.655148,             0.64802,             8.87463,

0.001001,            0.304304,            0.654618,            0.647494,             8.87463,

0.001001,            0.305305,            0.654084,            0.646963,             8.87463,

0.001001,            0.306306,            0.653546,            0.646428,             8.87463,

0.001001,            0.307307,            0.653002,            0.645888,             8.87463,

0.001001,            0.308308,            0.652454,            0.645343,             8.87463,

0.001001,            0.309309,            0.651901,            0.644794,             8.87463,

0.001001,             0.31031,            0.651344,             0.64424,             8.87463,

0.001001,            0.311311,            0.650783,            0.643682,             8.87463,

0.001001,            0.312312,            0.650216,             0.64312,             8.87463,

0.001001,            0.313313,            0.649646,            0.642553,             8.87463,

0.001001,            0.314314,            0.649071,            0.641982,             8.87463,

0.001001,            0.315315,            0.648492,            0.641406,             8.87463,

0.001001,            0.316316,            0.647908,            0.640827,             8.87463,

0.001001,            0.317317,             0.64732,            0.640243,             8.87463,

0.001001,            0.318318,            0.646728,            0.639655,             8.87463,

0.001001,            0.319319,            0.646132,            0.639062,             8.87463,

0.001001,             0.32032,            0.645532,            0.638466,             8.87463,

0.001001,            0.321321,            0.644928,            0.637866,             8.87463,

0.001001,            0.322322,            0.644319,            0.637262,             8.87463,

0.001001,            0.323323,            0.643707,            0.636653,             8.87463,

0.001001,            0.324324,            0.643091,            0.636041,             8.87463,

0.001001,            0.325325,            0.642471,            0.635425,             8.87463,

0.001001,            0.326326,            0.641847,            0.634805,             8.87463,

0.001001,            0.327327,            0.641219,            0.634182,             8.87463,

0.001001,            0.328328,            0.640587,            0.633554,             8.87463,

0.001001,            0.329329,            0.639951,            0.632923,             8.87463,

0.001001,             0.33033,            0.639312,            0.632288,             8.87463,

0.001001,            0.331331,            0.638669,             0.63165,             8.87463,

0.001001,            0.332332,            0.638023,            0.631008,             8.87463,

0.001001,            0.333333,            0.637373,            0.630362,             8.87463,

0.001001,            0.334334,            0.636719,            0.629713,             8.87463,

0.001001,            0.335335,            0.636062,             0.62906,             8.87463,

0.001001,            0.336336,            0.635401,            0.628404,             8.87463,

0.001001,            0.337337,            0.634737,            0.627745,             8.87463,

0.001001,            0.338338,            0.634069,            0.627082,             8.87463,

0.001001,            0.339339,            0.633398,            0.626415,             8.87463,

0.001001,             0.34034,            0.632724,            0.625746,             8.87463,

0.001001,            0.341341,            0.632046,            0.625073,             8.87463,

0.001001,            0.342342,            0.631365,            0.624396,             8.87463,

0.001001,            0.343343,            0.630681,            0.623717,             8.87463,

0.001001,            0.344344,            0.629993,            0.623034,             8.87463,

0.001001,            0.345345,            0.629303,            0.622348,             8.87463,

0.001001,            0.346346,            0.628609,            0.621659,             8.87463,

0.001001,            0.347347,            0.627912,            0.620967,             8.87463,

0.001001,            0.348348,            0.627212,            0.620272,             8.87463,

0.001001,            0.349349,            0.626508,            0.619574,             8.87463,

0.001001,             0.35035,            0.625802,            0.618873,             8.87463,

0.001001,            0.351351,            0.625093,            0.618168,             8.87463,

0.001001,            0.352352,            0.624381,            0.617461,             8.87463,

0.001001,            0.353353,            0.623665,            0.616751,             8.87463,

0.001001,            0.354354,            0.622947,            0.616038,             8.87463,

0.001001,            0.355355,            0.622226,            0.615322,             8.87463,

0.001001,            0.356356,            0.621502,            0.614603,             8.87463,

0.001001,            0.357357,            0.620775,            0.613882,             8.87463,

0.001001,            0.358358,            0.620046,            0.613158,             8.87463,

0.001001,            0.359359,            0.619313,            0.612431,             8.87463,

0.001001,             0.36036,            0.618578,            0.611701,             8.87463,

0.001001,            0.361361,            0.617841,            0.610968,             8.87463,

0.001001,            0.362362,              0.6171,            0.610233,             8.87463,

0.001001,            0.363363,            0.616357,            0.609495,             8.87463,

0.001001,            0.364364,            0.615611,            0.608755,             8.87463,

0.001001,            0.365365,            0.614862,            0.608012,             8.87463,

0.001001,            0.366366,            0.614111,            0.607266,             8.87463,

0.001001,            0.367367,            0.613358,            0.606518,             8.87463,

0.001001,            0.368368,            0.612602,            0.605767,             8.87463,

0.001001,            0.369369,            0.611843,            0.605014,             8.87463,

0.001001,             0.37037,            0.611082,            0.604259,             8.87463,

0.001001,            0.371371,            0.610318,            0.603501,             8.87463,

0.001001,            0.372372,            0.609552,             0.60274,             8.87463,

0.001001,            0.373373,            0.608783,            0.601977,             8.87463,

0.001001,            0.374374,            0.608012,            0.601212,             8.87463,

0.001001,            0.375375,            0.607239,            0.600444,             8.87463,

0.001001,            0.376376,            0.606464,            0.599675,             8.87463,

0.001001,            0.377377,            0.605686,            0.598902,             8.87463,

0.001001,            0.378378,            0.604905,            0.598128,             8.87463,

0.001001,            0.379379,            0.604123,            0.597351,             8.87463,

0.001001,             0.38038,            0.603338,            0.596572,             8.87463,

0.001001,            0.381381,            0.602551,            0.595791,             8.87463,

0.001001,            0.382382,            0.601762,            0.595007,             8.87463,

0.001001,            0.383383,             0.60097,            0.594222,             8.87463,

0.001001,            0.384384,            0.600177,            0.593434,             8.87463,

0.001001,            0.385385,            0.599381,            0.592644,             8.87463,

0.001001,            0.386386,            0.598583,            0.591852,             8.87463,

0.001001,            0.387387,            0.597783,            0.591058,             8.87463,

0.001001,            0.388388,            0.596981,            0.590262,             8.87463,

0.001001,            0.389389,            0.596177,            0.589464,             8.87463,

0.001001,             0.39039,            0.595371,            0.588664,             8.87463,

0.001001,            0.391391,            0.594563,            0.587862,             8.87463,

0.001001,            0.392392,            0.593752,            0.587058,             8.87463,

0.001001,            0.393393,             0.59294,            0.586252,             8.87463,

0.001001,            0.394394,            0.592126,            0.585444,             8.87463,

0.001001,            0.395395,             0.59131,            0.584634,             8.87463,

0.001001,            0.396396,            0.590492,            0.583822,             8.87463,

0.001001,            0.397397,            0.589672,            0.583008,             8.87463,

0.001001,            0.398398,             0.58885,            0.582193,             8.87463,

0.001001,            0.399399,            0.588027,            0.581375,             8.87463,

0.001001,              0.4004,            0.587201,            0.580556,             8.87463,

0.001001,            0.401401,            0.586374,            0.579735,             8.87463,

0.001001,            0.402402,            0.585545,            0.578912,             8.87463,

0.001001,            0.403403,            0.584714,            0.578088,             8.87463,

0.001001,            0.404404,            0.583881,            0.577261,             8.87463,

0.001001,            0.405405,            0.583047,            0.576433,             8.87463,

0.001001,            0.406406,            0.582211,            0.575603,             8.87463,

0.001001,            0.407407,            0.581373,            0.574772,             8.87463,

0.001001,            0.408408,            0.580533,            0.573938,             8.87463,

0.001001,            0.409409,            0.579692,            0.573103,             8.87463,

0.001001,             0.41041,            0.578849,            0.572267,             8.87463,

0.001001,            0.411411,            0.578004,            0.571429,             8.87463,

0.001001,            0.412412,            0.577158,            0.570589,             8.87463,

0.001001,            0.413413,             0.57631,            0.569747,             8.87463,

0.001001,            0.414414,            0.575461,            0.568904,             8.87463,

0.001001,            0.415415,             0.57461,             0.56806,             8.87463,

0.001001,            0.416416,            0.573757,            0.567214,             8.87463,

0.001001,            0.417417,            0.572903,            0.566366,             8.87463,

0.001001,            0.418418,            0.572047,            0.565517,             8.87463,

0.001001,            0.419419,             0.57119,            0.564666,             8.87463,

0.001001,             0.42042,            0.570331,            0.563814,             8.87463,

0.001001,            0.421421,            0.569471,             0.56296,             8.87463,

0.001001,            0.422422,            0.568609,            0.562105,             8.87463,

0.001001,            0.423423,            0.567746,            0.561248,             8.87463,

0.001001,            0.424424,            0.566881,             0.56039,             8.87463,

0.001001,            0.425425,            0.566015,            0.559531,             8.87463,

0.001001,            0.426426,            0.565148,             0.55867,             8.87463,

0.001001,            0.427427,            0.564279,            0.557808,             8.87463,

0.001001,            0.428428,            0.563408,            0.556944,             8.87463,

0.001001,            0.429429,            0.562537,            0.556079,             8.87463,

0.001001,             0.43043,            0.561664,            0.555212,             8.87463,

0.001001,            0.431431,            0.560789,            0.554345,             8.87463,

0.001001,            0.432432,            0.559913,            0.553476,             8.87463,

0.001001,            0.433433,            0.559036,            0.552605,             8.87463,

0.001001,            0.434434,            0.558158,            0.551734,             8.87463,

0.001001,            0.435435,            0.557278,            0.550861,             8.87463,

0.001001,            0.436436,            0.556397,            0.549986,             8.87463,

0.001001,            0.437437,            0.555515,            0.549111,             8.87463,

0.001001,            0.438438,            0.554631,            0.548234,             8.87463,

0.001001,            0.439439,            0.553747,            0.547356,             8.87463,

0.001001,             0.44044,             0.55286,            0.546477,             8.87463,

0.001001,            0.441441,            0.551973,            0.545597,             8.87463,

0.001001,            0.442442,            0.551085,            0.544715,             8.87463,

0.001001,            0.443443,            0.550195,            0.543832,             8.87463,

0.001001,            0.444444,            0.549304,            0.542948,             8.87463,

0.001001,            0.445445,            0.548412,            0.542063,             8.87463,

